"option","target_relative"
"loglinear",0.2
"loglinear",0.2
"loglinear",0.789009788303455
"loglinear",0.2
"loglinear",0.406086237498055
"loglinear",0.2
"loglinear",0.480295841291033
"loglinear",0.2
"loglinear",0.295181947893074
"loglinear",0.264846018880491
"loglinear",0.278400914278272
"loglinear",0.2
"loglinear",0.2
"loglinear",0.2
"loglinear",0.2
"loglinear",0.2
"loglinear",0.2
"loglinear",0.2
"loglinear",0.2
"loglinear",0.2
"loglinear",0.783834455798296
"loglinear",0.2
"loglinear",0.310706546470723
"loglinear",0.262168099302951
"loglinear",0.2
"loglinear",0.2
"loglinear",0.683875376042883
"loglinear",0.550896288623142
"loglinear",0.2
"loglinear",0.2
"loglinear",0.421115206499584
"loglinear",0.350458655428087
"loglinear",0.227846753916986
"loglinear",0.636372474453834
"loglinear",0.63170527105074
"loglinear",0.712165078395865
"loglinear",0.322135725964117
"loglinear",0.295181947893074
"loglinear",0.2
"loglinear",0.2
"loglinear",0.647981183891673
"loglinear",0.664662176806816
"loglinear",0.9
"loglinear",0.50754873425681
"loglinear",0.347178316118639
"loglinear",0.504152690808618
"loglinear",0.251454793562254
"loglinear",0.454058514081789
"loglinear",0.580811372742626
"loglinear",0.9
"loglinear",0.9
"loglinear",0.56910046415274
"loglinear",0.664662176806816
"loglinear",0.84041386050426
"loglinear",0.412155856414274
"loglinear",0.2
"loglinear",0.2
"loglinear",0.2
"loglinear",0.9
"loglinear",0.2
"loglinear",0.2
"loglinear",0.693448075649379
"loglinear",0.9
"loglinear",0.876885630152177
"loglinear",0.818627021542945
"loglinear",0.789009788303455
"loglinear",0.748636771543938
"loglinear",0.639582216558803
"loglinear",0.9
"loglinear",0.866737972457052
"loglinear",0.662696586406626
"loglinear",0.9
"loglinear",0.597157332572052
"loglinear",0.598325802053123
"loglinear",0.674975017640944
"loglinear",0.538593013563299
"loglinear",0.73760571610265
"loglinear",0.9
"loglinear",0.615927214585728
"loglinear",0.9
"loglinear",0.9
"loglinear",0.9
"loglinear",0.562737506651213
"loglinear",0.812124158151278
"loglinear",0.9
"loglinear",0.488910493109373
"loglinear",0.789009788303455
"loglinear",0.568171683139755
"loglinear",0.658854533558239
"loglinear",0.9
"loglinear",0.9
"loglinear",0.9
"loglinear",0.9
"loglinear",0.9
"loglinear",0.887916762093309
"loglinear",0.857342708906461
"loglinear",0.712165078395865
"loglinear",0.9
"loglinear",0.677142216418499
"loglinear",0.794405412855787
"loglinear",0.9
"loglinear",0.77886213060833
"loglinear",0.9
"loglinear",0.876885630152177
"loglinear",0.9
"loglinear",0.9
"loglinear",0.63170527105074
"loglinear",0.9
"loglinear",0.721117835245026
"loglinear",0.9
"loglinear",0.876885630152177
"loglinear",0.9
"loglinear",0.866737972457052
"loglinear",0.464645796091594
"loglinear",0.508123692345439
"loglinear",0.9
"loglinear",0.9
"loglinear",0.9
"loglinear",0.511629299325059
"loglinear",0.9
"loglinear",0.606821288645507
"loglinear",0.9
"loglinear",0.77886213060833
"loglinear",0.9
"loglinear",0.818627021542945
"loglinear",0.9
"loglinear",0.517696391951935
"loglinear",0.9
"loglinear",0.718062794856934
"loglinear",0.674975017640944
"loglinear",0.9
"loglinear",0.77886213060833
"loglinear",0.9
"loglinear",0.9
"loglinear",0.805938636705656
"loglinear",0.825481557951372
"loglinear",0.9
"loglinear",0.887916762093309
"loglinear",0.9
"loglinear",0.752538018655538
"loglinear",0.9
"loglinear",0.9
"loglinear",0.9
"loglinear",0.9
"loglinear",0.9
"loglinear",0.866737972457052
"loglinear",0.9
"loglinear",0.84041386050426
"loglinear",0.9
"loglinear",0.9
"loglinear",0.857342708906461
"loglinear",0.658854533558239
"loglinear",0.40660264571207
"loglinear",0.9
"loglinear",0.9
"loglinear",0.876885630152177
"loglinear",0.9
"loglinear",0.9
"loglinear",0.658854533558239
"loglinear",0.9
"loglinear",0.789009788303455
"loglinear",0.9
"loglinear",0.825481557951372
"loglinear",0.9
"loglinear",0.9
"loglinear",0.794405412855787
"loglinear",0.9
"loglinear",0.9
"loglinear",0.756563056440069
"loglinear",0.748636848043782
"loglinear",0.9
"loglinear",0.9
"loglinear",0.769466867057739
"loglinear",0.9
"loglinear",0.9
"loglinear",0.9
"loglinear",0.9
"loglinear",0.760720085950473
"loglinear",0.668687214591347
"loglinear",0.647981183891673
"loglinear",0.681591025209017
"loglinear",0.789009788303455
"loglinear",0.818627021542945
"loglinear",0.9
"loglinear",0.9
"loglinear",0.760720085950473
"loglinear",0.9
"loglinear",0.9
"loglinear",0.9
"loglinear",0.887916762093309
"loglinear",0.84041386050426
"loglinear",0.666658722656129
"loglinear",0.9
"loglinear",0.9
"loglinear",0.9
"loglinear",0.9
"loglinear",0.670748691577162
"loglinear",0.9
"loglinear",0.9
"loglinear",0.848595927799195
"loglinear",0.789009788303455
"loglinear",0.636372474453834
"loglinear",0.9
"loglinear",0.613258104606011
"loglinear",0.9
"loglinear",0.9
"loglinear",0.491411127261971
"loglinear",0.57003609970014
"loglinear",0.769466867057739
"loglinear",0.9
"loglinear",0.397133475867652
"loglinear",0.84041386050426
"loglinear",0.9
"loglinear",0.818627021542945
"loglinear",0.77886213060833
"loglinear",0.9
"loglinear",0.9
"loglinear",0.718062794856934
"loglinear",0.9
"loglinear",0.756563056440069
"loglinear",0.769466867057739
"loglinear",0.9
"loglinear",0.825481557951372
"loglinear",0.9
"loglinear",0.672844244101751
"loglinear",0.887916762093309
"loglinear",0.9
"loglinear",0.9
"loglinear",0.721117835245026
"loglinear",0.9
"loglinear",0.9
"loglinear",0.9
"loglinear",0.9
"loglinear",0.9
"loglinear",0.9
"loglinear",0.709316013749668
"loglinear",0.730751179694223
"loglinear",0.712165078395865
"loglinear",0.259383456732747
"loglinear",0.887916762093309
"loglinear",0.832727989698906
"loglinear",0.9
"loglinear",0.783834455798296
"loglinear",0.9
"loglinear",0.9
"loglinear",0.9
"loglinear",0.9
"loglinear",0.9
"loglinear",0.718062794856934
"loglinear",0.857342708906461
"loglinear",0.9
"loglinear",0.695958613949574
"loglinear",0.9
"loglinear",0.9
"loglinear",0.686201643901845
"loglinear",0.857342708906461
"loglinear",0.730751179694223
"loglinear",0.9
"loglinear",0.9
"loglinear",0.9
"loglinear",0.688571395911893
"loglinear",0.9
"loglinear",0.848595927799195
"loglinear",0.769466867057739
"loglinear",0.9
"loglinear",0.9
"loglinear",0.9
"loglinear",0.77886213060833
"loglinear",0.686201643901845
"loglinear",0.73760571610265
"loglinear",0.9
"loglinear",0.9
"loglinear",0.646256285974124
"loglinear",0.9
"loglinear",0.586029312554941
"loglinear",0.800040920244587
"loglinear",0.9
"loglinear",0.800040920244587
"loglinear",0.9
"loglinear",0.9
"loglinear",0.9
"loglinear",0.832727989698906
"loglinear",0.805938636705656
"loglinear",0.448898230308471
"loglinear",0.825481557951372
"loglinear",0.9
"loglinear",0.9
"loglinear",0.789009788303455
"loglinear",0.9
"loglinear",0.848595927799195
"loglinear",0.613258104606011
"loglinear",0.9
"loglinear",0.9
"loglinear",0.66076100619506
"loglinear",0.9
"loglinear",0.9
"loglinear",0.9
"loglinear",0.832727989698906
"loglinear",0.9
"loglinear",0.9
"loglinear",0.9
"loglinear",0.9
"loglinear",0.812124158151278
"loglinear",0.9
"loglinear",0.783834455798296
"loglinear",0.54231111115949
"loglinear",0.752538018655538
"loglinear",0.848595927799195
"loglinear",0.727458058407525
"loglinear",0.724248316302556
"loglinear",0.636372474453834
"loglinear",0.649729874253928
"loglinear",0.9
"loglinear",0.9
"loglinear",0.280680131462637
"loglinear",0.2
"loglinear",0.641218084949344
"loglinear",0.605572233800656
"loglinear",0.46629231975113
"loglinear",0.9
"loglinear",0.794405412855787
"loglinear",0.9
"loglinear",0.672844202188038
"loglinear",0.9
"loglinear",0.887916762093309
"loglinear",0.9
"loglinear",0.693448075649379
"loglinear",0.9
"loglinear",0.9
"loglinear",0.9
"loglinear",0.9
"loglinear",0.825481557951372
"loglinear",0.9
"loglinear",0.706529571007065
"loglinear",0.734132127822846
"loglinear",0.9
"loglinear",0.9
"loglinear",0.724248316302556
"loglinear",0.9
"loglinear",0.9
"loglinear",0.9
"loglinear",0.756563056440069
"loglinear",0.9
"loglinear",0.887916762093309
"loglinear",0.741177164704757
"loglinear",0.9
"loglinear",0.9
"loglinear",0.9
"loglinear",0.800040920244587
"loglinear",0.9
"loglinear",0.37636168346891
"loglinear",0.473978190556484
"loglinear",0.848595927799195
"loglinear",0.9
"loglinear",0.611944330763763
"loglinear",0.9
"loglinear",0.9
"loglinear",0.9
"loglinear",0.662696586406626
"loglinear",0.77886213060833
"loglinear",0.812124158151278
"loglinear",0.9
"loglinear",0.818627021542945
"loglinear",0.721117835245026
"loglinear",0.9
"loglinear",0.9
"loglinear",0.9
"loglinear",0.9
"loglinear",0.473978190556484
"loglinear",0.2
"loglinear",0.2
"loglinear",0.683875376042883
"loglinear",0.679347107493418
"loglinear",0.634797571701039
"loglinear",0.469650874867021
"loglinear",0.248595583020229
"loglinear",0.403031197109963
"loglinear",0.380294705459185
"loglinear",0.2
"loglinear",0.774077485750567
"loglinear",0.832727989698906
"loglinear",0.734132127822846
"loglinear",0.876885630152177
"loglinear",0.668687214591347
"loglinear",0.876885630152177
"loglinear",0.730751179694223
"loglinear",0.857342708906461
"loglinear",0.9
"loglinear",0.463424842783173
"loglinear",0.9
"loglinear",0.693448075649379
"loglinear",0.509864379296104
"loglinear",0.866737972457052
"loglinear",0.789009788303455
"loglinear",0.595999534194161
"loglinear",0.712165078395865
"loglinear",0.857342708906461
"loglinear",0.9
"loglinear",0.581837921195499
"loglinear",0.658854533558239
"loglinear",0.769466867057739
"loglinear",0.783834455798296
"loglinear",0.633241993396304
"loglinear",0.532163453464365
"loglinear",0.387875497069756
"loglinear",0.9
"loglinear",0.211234139256326
"loglinear",0.800040920244587
"loglinear",0.291476271601086
"loglinear",0.9
"loglinear",0.701133946454733
"loglinear",0.28096793644719
"loglinear",0.624289236547143
"loglinear",0.2
"loglinear",0.706529571007065
"loglinear",0.9
"loglinear",0.9
"loglinear",0.9
"loglinear",0.9
"loglinear",0.9
"loglinear",0.794405412855787
"loglinear",0.887916762093309
"loglinear",0.591471265644696
"loglinear",0.789009788303455
"loglinear",0.9
"loglinear",0.769466867057739
"loglinear",0.706529571007065
"loglinear",0.9
"loglinear",0.538593013563299
"loglinear",0.546921729852318
"loglinear",0.825481557951372
"loglinear",0.805938636705656
"loglinear",0.876885630152177
"loglinear",0.794405412855787
"loglinear",0.9
"loglinear",0.783834455798296
"loglinear",0.9
"loglinear",0.633241993396304
"loglinear",0.320027102864615
"loglinear",0.693448075649379
"loglinear",0.9
"loglinear",0.866737972457052
"loglinear",0.670748691577162
"loglinear",0.353145442951685
"loglinear",0.9
"loglinear",0.9
"loglinear",0.620039295313087
"loglinear",0.636372474453834
"loglinear",0.825481557951372
"loglinear",0.584968402253029
"loglinear",0.748636848043782
"loglinear",0.577780677633772
"loglinear",0.634797571701039
"loglinear",0.298667474403617
"loglinear",0.662696586406626
"loglinear",0.774077485750567
"loglinear",0.818627021542945
"loglinear",0.887916762093309
"loglinear",0.783834455798296
"loglinear",0.794405412855787
"loglinear",0.521481092145533
"loglinear",0.741177164704757
"loglinear",0.472229500194229
"loglinear",0.681591025209017
"loglinear",0.641218084949344
"loglinear",0.618653729158343
"loglinear",0.688571395911893
"loglinear",0.376974632485222
"loglinear",0.546921729852318
"loglinear",0.488416231113941
"loglinear",0.9
"loglinear",0.470933631590517
"loglinear",0.509864379296104
"loglinear",0.555836317789178
"loglinear",0.301345983355889
"loglinear",0.287774459963072
"loglinear",0.2
"loglinear",0.690986288759609
"loglinear",0.789009788303455
"loglinear",0.2
"loglinear",0.489406689598952
"loglinear",0.2
"loglinear",0.281256396278689
"loglinear",0.2
"loglinear",0.2
"loglinear",0.303049251804619
"loglinear",0.2
"loglinear",0.448177898590767
"loglinear",0.2
"loglinear",0.2
"loglinear",0.2
"loglinear",0.213301066521562
"loglinear",0.681591025209017
"loglinear",0.866737972457052
"loglinear",0.440175530888284
"loglinear",0.653301251280318
"loglinear",0.805938279288063
"loglinear",0.9
"loglinear",0.647981183891673
"loglinear",0.734132127822846
"loglinear",0.9
"loglinear",0.832727989698906
"loglinear",0.876885630152177
"loglinear",0.9
"loglinear",0.9
"loglinear",0.9
"loglinear",0.748636848043782
"loglinear",0.647981183891673
"loglinear",0.9
"loglinear",0.818627021542945
"loglinear",0.765018058267221
"loglinear",0.9
"loglinear",0.9
"loglinear",0.9
"loglinear",0.668687214591347
"loglinear",0.9
"loglinear",0.9
"loglinear",0.876884585537611
"loglinear",0.381350315564969
"loglinear",0.527378808606602
"loglinear",0.591471221440153
"loglinear",0.447461636565495
"loglinear",0.251607079515999
"loglinear",0.2
"loglinear",0.2
"loglinear",0.2
"loglinear",0.204175624986822
"loglinear",0.485009322497616
"loglinear",0.291476271601086
"loglinear",0.2
"loglinear",0.415719581947252
"loglinear",0.721117835245026
"loglinear",0.453308345968443
"loglinear",0.441531458693098
"loglinear",0.512223108566394
"loglinear",0.316928503623234
"loglinear",0.9
"loglinear",0.264255371363722
"loglinear",0.9
"loglinear",0.31204941743121
"loglinear",0.9
"loglinear",0.52020693025213
"loglinear",0.332228024485728
"loglinear",0.2
"loglinear",0.681591025209017
"loglinear",0.608082772100852
"loglinear",0.2
"loglinear",0.533564330052224
"loglinear",0.2
"loglinear",0.291894336419334
"loglinear",0.2
"loglinear",0.3767699866922
"loglinear",0.2
"loglinear",0.439838802825125
"loglinear",0.357110273138593
"loglinear",0.604335365051
"loglinear",0.462617336605703
"loglinear",0.630186953008212
"loglinear",0.495517657651512
"loglinear",0.9
"loglinear",0.639582216558803
"loglinear",0.672844244101751
"loglinear",0.9
"loglinear",0.427969742908011
"loglinear",0.706529571007065
"loglinear",0.709316013749668
"loglinear",0.686201643901845
"loglinear",0.712165078395865
"loglinear",0.756563056440069
"loglinear",0.618653729158343
"loglinear",0.9
"loglinear",0.570978691709517
"loglinear",0.592588260017971
"loglinear",0.721117835245026
"loglinear",0.646256285974124
"loglinear",0.528727523893066
"loglinear",0.724248316302556
"loglinear",0.9
"loglinear",0.9
"loglinear",0.794405412855787
"loglinear",0.58287284972844
"loglinear",0.58391629628747
"loglinear",0.417117369439187
"loglinear",0.646256285974124
"loglinear",0.9
"loglinear",0.9
"loglinear",0.589266374569777
"loglinear",0.727458058407525
"loglinear",0.9
"loglinear",0.760720085950473
"loglinear",0.677142216418499
"loglinear",0.385662909649941
"loglinear",0.9
"loglinear",0.437506420908568
"loglinear",0.765018058267221
"loglinear",0.217364262824182
"loglinear",0.57384926056088
"loglinear",0.698519873611218
"loglinear",0.73760571610265
"loglinear",0.482630677839211
"loglinear",0.541558717014956
"loglinear",0.887916762093309
"loglinear",0.493962079346777
"loglinear",0.744852147850184
"loglinear",0.413514690872333
"loglinear",0.9
"loglinear",0.57192834439898
"loglinear",0.812124158151278
"loglinear",0.9
"loglinear",0.9
"loglinear",0.9
"loglinear",0.812124158151278
"loglinear",0.637967187823319
"loglinear",0.603110446910886
"loglinear",0.9
"loglinear",0.505274627699242
"loglinear",0.523416672357099
"loglinear",0.70380305643445
"loglinear",0.679347107493418
"loglinear",0.718062794856934
"loglinear",0.413788214260523
"loglinear",0.617283142390542
"loglinear",0.9
"loglinear",0.651502809414675
"loglinear",0.84041386050426
"loglinear",0.9
"loglinear",0.674975017640944
"loglinear",0.483102849860795
"loglinear",0.866737972457052
"loglinear",0.560105342042951
"loglinear",0.9
"loglinear",0.724248316302556
"loglinear",0.9
"loglinear",0.409481114983529
"loglinear",0.706529571007065
"loglinear",0.65512549880626
"loglinear",0.9
"loglinear",0.9
"loglinear",0.887916762093309
"loglinear",0.857342708906461
"loglinear",0.636372474453834
"loglinear",0.9
"loglinear",0.730751113260146
"loglinear",0.9
"loglinear",0.44998646052025
"loglinear",0.656976306001462
"loglinear",0.329241527590465
"loglinear",0.606821288645507
"loglinear",0.381987926504514
"loglinear",0.46754137459598
"loglinear",0.647981183891673
"loglinear",0.291685131683332
"loglinear",0.670748691577162
"loglinear",0.497092560404307
"loglinear",0.2
"loglinear",0.2
"loglinear",0.280201903655852
"loglinear",0.412969408133876
"loglinear",0.812124158151278
"loglinear",0.514021408806508
"loglinear",0.818627021542945
"loglinear",0.254769944918179
"loglinear",0.439168017973219
"loglinear",0.656976306001462
"loglinear",0.40895287238075
"loglinear",0.724248316302556
"loglinear",0.9
"loglinear",0.9
"loglinear",0.752538018655538
"loglinear",0.2
"loglinear",0.45749030969886
"loglinear",0.493447766100849
"loglinear",0.534980859216342
"loglinear",0.9
"loglinear",0.639582216558803
"loglinear",0.46302044677442
"loglinear",0.756563056440069
"loglinear",0.46629231975113
"loglinear",0.887916762093309
"loglinear",0.537862302368972
"loglinear",0.554999495996779
"loglinear",0.2
"loglinear",0.475305721442992
"loglinear",0.857342708906461
"loglinear",0.235193550922103
"loglinear",0.351962960976403
